gen_id	pul_id	jbrowseTag	orientation
2611975653	36204	Sulf	-	
2611975654	36204	Sulf	-	
2611975655	36204	Sulf	-	
2611975656	36204	Sulf	-	
2611975657	36204	Sulf	-	
2611975658	36204	Sulf	-	
2611975659	36204	GH	-	
2611975660	36204	Sulf	-	
2611975661	36204	Sulf	-	
2611975662	36204	GH	-	
2611975663	36204	GH	-	
2611975664	36204	GH	-	
2611975665	36204	Sulf	-	
2611975666	36204	Sulf	-	
2611975667	36204	GH	-	
2611975668	36204	other	-	
2611975669	36204	Sulf	-	
2611975670	36204	other	-	
2611975671	36204	CE	-	
2611975672	36204	GH	-	
2611975673	36204	Sulf	-	
2611975674	36204	GH	-	
2611975675	36204	other	-	
2611975676	36204	other	-	
2611975677	36204	GH	-	
2611975678	36204	REG	-	
2611975708	36205	SusD	-	
2611975709	36205	Trans	-	
2611975710	36205	other	-	
2611975711	36205	GH	-	
2611975712	36205	GH	-	
2611975713	36205	other	-	
2611975714	36205	other	-	
2611975715	36205	Sulf	-	
2611976335	36210	SusD	-	
2611976336	36210	other	-	
2611976337	36210	Trans	-	
2611976338	36210	Sulf	+	
2611976339	36210	other	+	
2611976340	36210	GH	-	
2611976341	36210	GH	-	
2611976342	36210	other	-	
2611976343	36210	GH	-	
2611976344	36210	GH	-	
2611976345	36210	GH	-	
2611976346	36210	GH	-	
2611976347	36210	other	-	
2611976348	36210	GH	-	
2611976349	36210	Sulf	-	
2611976350	36210	CBM	-	
2611976351	36210	Sulf	-	
2611976352	36210	Sulf	-	
2611976353	36210	Trans	+	
2611976354	36210	SusD	+	
2611976355	36210	Trans	+	
2611976356	36210	SusD	+	
2611976357	36210	other	+	
2611976407	36212	SusD	-	
2611976408	36212	other	-	
2611976409	36212	Trans	-	
2611976410	36212	Trans	-	
2611976411	36212	SusD	-	
2611976412	36212	other	-	
2611976413	36212	Trans	-	
2611976414	36212	other	+	
2611976415	36212	GH	+	
2611976416	36212	GH	+	
2611976467	36213	GH	-	
2611976468	36213	GH	-	
2611976469	36213	CE	-	
2611976470	36213	other	-	
2611976471	36213	GH	-	
2611976472	36213	other	-	
2611976473	36213	GH	-	
2611976474	36213	GH	-	
2611976475	36213	GH	-	
2611976476	36213	GH	-	
2611976477	36213	GH	-	
2611976478	36213	SusD	-	
2611976479	36213	Trans	-	
2611976891	36215	GH	-	
2611976892	36215	CE	-	
2611976893	36215	other	-	
2611976894	36215	other	-	
2611976895	36215	GH	-	
2611976896	36215	other	-	
2611976897	36215	other	-	
2611976898	36215	other	-	
2611976899	36215	other	-	
2611976900	36215	SusD	-	
2611976901	36215	Trans	-	
2735536282	36244	REG	+	
2735536283	36244	REG	+	
2735536284	36244	Trans	+	
2735536285	36244	SusD	+	
2735536286	36244	other	+	
2735536287	36244	GH	+	
2735536288	36244	GH	+	
2735536289	36244	Trans	+	
2735536290	36244	other	+	
2735536291	36245	GH	-	
2735536292	36245	other	-	
2735536293	36245	GH	-	
2735536294	36245	GH	-	
2735536295	36245	GH	-	
2735536296	36245	other	-	
2735536297	36245	SusD	-	
2735536298	36245	Trans	-	
2735536299	36245	REG	-	
2735536300	36245	REG	-	
2735536373	36246	CE	-	
2735536374	36246	other	-	
2735536375	36246	REG	-	
2735536376	36246	GH	-	
2735536377	36246	GH	-	
2735536378	36246	other	-	
2735536379	36246	SusD	-	
2735536380	36246	Trans	-	
2735536381	36246	GH	-	
2735536382	36246	GH	+	
2735536383	36246	other	+	
2735536418	36247	GH	-	
2735536419	36247	GH	-	
2735536420	36247	Trans	-	
2735536421	36247	other	-	
2735536422	36247	GH	-	
2735536423	36247	GH	-	
2735536424	36247	other	-	
2735536425	36247	GH	-	
2735536426	36247	GH	-	
2735536427	36247	SusD	-	
2735536428	36247	Trans	-	
2735536429	36247	REG	-	
2735536430	36247	REG	-	
2735536431	36248	GH	-	
2735536432	36248	other	-	
2735536433	36248	SusD	-	
2735536434	36248	Trans	-	
2735536435	36248	REG	-	
2735536436	36248	REG	-	
2735536561	36249	other	-	
2735536562	36249	GH	-	
2735536563	36249	PL	-	
2735536564	36249	other	-	
2735536565	36249	GH	-	
2735536566	36249	GH	-	
2735536567	36249	GH	-	
2735536568	36249	Pept	-	
2735536569	36249	other	+	
2735536570	36249	GH	-	
2735536571	36249	other	-	
2735536572	36249	other	-	
2735536573	36249	SusD	-	
2735536574	36249	Trans	-	
2735536575	36249	REG	-	
2735536576	36249	REG	-	
2735536577	36250	GH	-	
2735536578	36250	Trans	-	
2735536579	36250	ROK	-	
2735536580	36250	GH	-	
2735536581	36250	GH	-	
2735536582	36250	CE	-	
2735536583	36250	GH	-	
2735536584	36250	other	-	
2735536585	36250	other	-	
2735536586	36250	SusD	-	
2735536587	36250	Trans	-	
2735536851	36251	GH	-	
2735536852	36251	CE	-	
2735536853	36251	CE	-	
2735536854	36251	CE	-	
2735536855	36251	PL	-	
2735536856	36251	SusD	-	
2735536857	36251	Trans	-	
2735536858	36251	other	-	
2735536859	36251	other	-	
2735536860	36251	other	-	
2735536861	36251	SusD	-	
2735536862	36251	Trans	-	
2735536863	36251	other	-	
2735537036	36253	GH	+	
2735537037	36253	CE	+	
2735537038	36253	GH	+	
2735537039	36253	GH	+	
2735537040	36253	REG	+	
2735537041	36253	other	-	
2735537042	36253	GH	+	
2735537043	36253	other	+	
2735537044	36253	Trans	+	
2735537045	36253	SusD	+	
2735537046	36253	Trans	+	
2735537047	36253	SusD	+	
2735537048	36253	other	+	
2735537049	36253	GH	+	
2735537050	36253	GH	+	
2735537051	36253	GH	+	
2735537052	36253	other	+	
2735537053	36253	GH	+	
2735537054	36253	other	+	
2735537055	36253	Trans	+	
2735537056	36253	GH	+	
2735537057	36253	GH	+	
2735537102	36255	REG	+	
2735537103	36255	REG	+	
2735537104	36255	Trans	+	
2735537105	36255	SusD	+	
2735537106	36255	GH	+	
2735537107	36255	GH	+	
2735537108	36255	GH	+	
2735537109	36255	GH	+	
2735537110	36255	GH	+	
2735537111	36255	other	+	
2735537112	36255	GH	+	
2735537113	36255	GH	+	
2735537114	36255	GH	+	
2735537115	36255	GH	-	
2735537315	36257	other	-	
2735537316	36257	SusD	-	
2735537317	36257	Trans	-	
2735537318	36257	PL	-	
2735537319	36257	other	-	
2735537603	36258	GH	-	
2735537604	36258	GH	-	
2735537605	36258	other	-	
2735537606	36258	SusD	-	
2735537607	36258	Trans	-	
2735537682	36259	Trans	+	
2735537683	36259	SusD	+	
2735537684	36259	other	+	
2735537685	36259	GH	+	
2735537686	36259	GH	+	
2735537687	36259	other	-	
2735537688	36259	REG	+	
2735537689	36259	Trans	+	
2735537690	36259	SusD	+	
2735537691	36259	Trans	+	
2735538293	36262	GH	-	
2735538294	36262	GH	-	
2735538295	36262	other	-	
2735538296	36262	SusD	-	
2735538297	36262	Trans	-	
2735538298	36262	other	-	
2735538444	36265	GH	-	
2735538445	36265	GH	-	
2735538446	36265	other	-	
2735538447	36265	other	+	
2735538448	36265	SusD	-	
2735538449	36265	Trans	-	
2735538450	36265	REG	-	
2735538451	36265	REG	-	
2735538864	36268	REG	+	
2735538865	36268	other	+	
2735538866	36268	Trans	+	
2735538867	36268	SusD	+	
2735538868	36268	Trans	+	
2735538869	36268	SusD	+	
2735538870	36268	GH	+	
2735538871	36268	GH	+	
2735538872	36268	other	-	
2735538873	36268	GH	-	
2735538980	36270	Pept	-	
2735538981	36270	other	-	
2735538982	36270	GH	-	
2735538983	36270	other	-	
2735538984	36270	Pept	-	
2735538985	36270	GH	-	
2735538986	36270	GH	-	
2735538987	36270	GH	-	
2735538988	36270	other	-	
2735538989	36270	other	-	
2735538990	36270	other	-	
2735538991	36270	SusD	-	
2735538992	36270	Trans	-	
2735538993	36270	other	+	
2735538994	36270	REG	-	
2735538995	36270	other	-	
2735538996	36270	GH	-	
2735538997	36270	GH	-	
2735538998	36270	GH	-	
2735538999	36270	other	-	
2735539000	36270	GH	-	
2735539001	36270	GH	-	
2735539303	36272	REG	+	
2735539304	36272	REG	+	
2735539305	36272	Trans	+	
2735539306	36272	SusD	+	
2735539307	36272	GH	+	
2735539308	36272	GH	+	
2735539309	36272	GH	+	
2735539310	36272	other	+	
2735539311	36272	Sulf	+	
2735539312	36272	Sulf	+	
2735539313	36272	GH	+	
2735539314	36272	GH	+	
2735539315	36272	GH	+	
2735539316	36272	GH	+	
2735539317	36272	Sulf	+	
2735539318	36272	GH	+	
2735539319	36272	GH	+	
2735539323	36273	REG	-	
2735539324	36273	Trans	+	
2735539325	36273	SusD	+	
2735539326	36273	GH	+	
2735539327	36273	GH	+	
2735539328	36273	other	+	
2735539329	36273	other	+	
2735539330	36273	other	+	
2735539467	36275	GH	-	
2735539468	36275	other	-	
2735539469	36275	GH	-	
2735539470	36275	other	-	
2735539471	36275	GH	-	
2735539472	36275	GH	-	
2735539473	36275	GH	-	
2735539474	36275	GH	-	
2735539475	36275	GH	-	
2735539476	36275	SusD	-	
2735539477	36275	Trans	-	
2735539478	36275	REG	-	
2735539479	36275	REG	-	
2735539490	36276	REG	+	
2735539491	36276	GH	+	
2735539492	36276	Trans	+	
2735539493	36276	SusD	+	
2735539494	36276	other	+	
2735539495	36276	GH	+	
2735539496	36276	CE	+	
2735539497	36276	GH	+	
2735539498	36276	GH	+	
2735539499	36276	other	+	
2735539500	36276	GH	+	
2735539501	36276	GH	+	
2735539502	36276	GH	+	
2735539503	36276	other	+	
2735539504	36276	GH	+	
2735539505	36276	GH	+	
2735539506	36276	GH	+	
2735539507	36276	other	+	
2735539508	36276	GH	+	
2735539723	36278	PL	-	
2735539724	36278	other	-	
2735539725	36278	SusD	-	
2735539726	36278	Trans	-	
2735539727	36278	REG	-	
2735539728	36278	REG	-	
2698099283	36296	SusD	-	
2698099284	36296	Trans	-	
2698099285	36296	REG	-	
2698099286	36296	Sulf	-	
2698099287	36296	other	+	
2698099288	36296	GH	+	
2698099720	36299	GH	-	
2698099721	36299	GH	-	
2698099722	36299	other	-	
2698099723	36299	SusD	-	
2698099724	36299	Trans	-	
2698099725	36299	REG	-	
2698099877	36301	other	-	
2698099878	36301	PL	-	
2698099879	36301	PL	-	
2698099880	36301	SusD	-	
2698099881	36301	Trans	-	
2698099882	36301	REG	+	
2698100175	36302	other	-	
2698100176	36302	GH	-	
2698100177	36302	SusD	-	
2698100178	36302	SusD	-	
2698100179	36302	Trans	-	
2698100180	36302	Pept	-	
2698100181	36302	other	-	
2698100182	36302	SusD	-	
2698100183	36302	Trans	-	
2698100276	36303	other	-	
2698100277	36303	SusD	-	
2698100278	36303	Trans	-	
2698100279	36303	other	-	
2698100280	36303	SusD	-	
2698100281	36303	Trans	-	
2698100282	36303	other	-	
2698100283	36303	other	-	
2698100284	36303	GH	-	
2698100285	36303	other	-	
2698100286	36303	SusD	-	
2698100287	36303	Trans	-	
2698100708	36306	GH	-	
2698100709	36306	GH	-	
2698100710	36306	GH	-	
2698100711	36306	other	-	
2698100712	36306	SusD	-	
2698100713	36306	Trans	-	
2698100924	36307	other	-	
2698100925	36307	other	-	
2698100926	36307	SusD	-	
2698100927	36307	Trans	-	
2698100928	36307	other	-	
2698100929	36307	other	-	
2698100930	36307	GH	-	
2698100931	36307	GH	-	
2698100932	36307	other	-	
2698100933	36307	REG	+	
2698100957	36308	GH	-	
2698100958	36308	GH	+	
2698100959	36308	CE	+	
2698100960	36308	other	-	
2698100961	36308	CE	-	
2698100962	36308	GH	-	
2698100963	36308	other	-	
2698100964	36308	GH	-	
2698100965	36308	Trans	+	
2698100966	36308	SusD	+	
2698100967	36308	other	+	
2698101273	36310	REG	+	
2698101274	36310	other	+	
2698101275	36310	Sulf	+	
2698101276	36310	GH	+	
2698101277	36310	other	+	
2698101278	36310	GH	+	
2698101279	36310	Trans	+	
2698101280	36310	SusD	+	
2698101281	36310	other	+	
2698101282	36310	GH	+	
2698101381	36311	REG	+	
2698101382	36311	other	+	
2698101383	36311	GH	+	
2698101384	36311	Trans	+	
2698101385	36311	SusD	+	
2698101386	36311	other	+	
2698101387	36311	GH	+	
2698101388	36311	GH	+	
2698101389	36311	Trans	+	
2698101390	36311	other	+	
2698101391	36311	Trans	+	
2698101392	36311	SusD	+	
2698101393	36311	Trans	+	
2698101394	36311	GH	+	
2698101395	36311	GH	+	
2698101396	36311	GH	+	
2698101405	36312	GH	+	
2698101406	36312	Sulf	+	
2698101407	36312	Sulf	+	
2698101408	36312	Sulf	+	
2698101409	36312	GH	+	
2698101410	36312	Trans	+	
2698101411	36312	SusD	+	
2698101412	36312	Trans	+	
2698101413	36312	SusD	+	
2698101414	36312	other	+	
2698101660	36314	GH	-	
2698101661	36314	GH	-	
2698101662	36314	GH	-	
2698101663	36314	Pept	-	
2698101664	36314	other	+	
2698101665	36314	Trans	+	
2698101666	36314	SusD	+	
2698101667	36314	GH	+	
2698101668	36314	other	+	
2698101669	36314	other	+	
2698101670	36314	GH	+	
2698101671	36314	GH	+	
2698102126	36316	GH	-	
2698102127	36316	other	-	
2698102128	36316	Pept	-	
2698102129	36316	other	-	
2698102130	36316	Pept	-	
2698102131	36316	other	-	
2698102132	36316	SusD	-	
2698102133	36316	Trans	-	
2698103278	36321	other	-	
2698103279	36321	other	-	
2698103280	36321	other	-	
2698103281	36321	GH	-	
2698103282	36321	other	-	
2698103283	36321	SusD	-	
2698103284	36321	Trans	-	
2698103515	36322	Trans	+	
2698103516	36322	SusD	+	
2698103517	36322	other	+	
2698103518	36322	GH	+	
2698103519	36322	GH	+	
2698103520	36322	GH	+	
2698103521	36322	GH	+	
2698103557	36324	GH	-	
2698103558	36324	GH	-	
2698103559	36324	GH	-	
2698103560	36324	REG	+	
2698103561	36324	other	-	
2698103562	36324	GH	-	
2698103563	36324	GH	-	
2698103564	36324	other	-	
2698103565	36324	SusD	-	
2698103566	36324	Trans	-	
2698103582	36325	Sulf	+	
2698103583	36325	GH	+	
2698103584	36325	other	-	
2698103585	36325	GH	+	
2698103586	36325	other	+	
2698103587	36325	other	-	
2698103588	36325	GH	+	
2698103589	36325	other	+	
2698103590	36325	other	+	
2698103591	36325	GH	+	
2698103592	36325	other	-	
2698103593	36325	Trans	+	
2698103594	36325	SusD	+	
2698103595	36325	other	+	
2698103596	36325	SusD	+	
2698103597	36325	other	+	
2698103598	36325	Sulf	+	
-917007	36349	REG	+	
-917008	36349	SusD	-	
-917009	36349	Trans	-	
-917010	36349	other	-	
-917011	36349	GH	+	
-917567	36352	REG	+	
-917568	36352	REG	+	
-917569	36352	Trans	+	
-917570	36352	SusD	+	
-917571	36352	GH	+	
-917572	36352	CE	+	
-917573	36352	CE	+	
-917574	36352	GH	+	
-917575	36352	GH	+	
-917576	36352	other	+	
-917667	36354	other	-	
-917668	36354	GH	-	
-917669	36354	Trans	-	
-917670	36354	Trans	+	
-917671	36354	SusD	+	
-918566	36358	GH	+	
-918567	36358	other	-	
-918568	36358	GH	-	
-918569	36358	other	-	
-918570	36358	other	-	
-918571	36358	SusD	-	
-918572	36358	Trans	-	
-918573	36358	other	+	
-918574	36358	other	+	
-918575	36358	CE	+	
-919667	36364	Trans	+	
-919668	36364	SusD	+	
-919669	36364	other	-	
-919670	36364	GH	+	
-919671	36364	GH	+	
-919672	36364	other	+	
-919673	36364	GH	+	
-919674	36364	other	-	
-919675	36364	REG	-	
-920032	36366	Trans	+	
-920033	36366	SusD	+	
-920034	36366	other	+	
-920035	36366	other	+	
-920036	36366	GH	-	
-920855	36370	GH	+	
-920856	36370	other	-	
-920857	36370	Trans	+	
-920858	36370	SusD	+	
-920859	36370	other	+	
-920860	36370	REG	+	
-920948	36373	other	-	
-920949	36373	GH	-	
-920950	36373	other	+	
-920951	36373	Trans	+	
-920952	36373	SusD	+	
-921191	36375	Trans	+	
-921192	36375	SusD	+	
-921193	36375	other	+	
-921194	36375	GH	+	
-921195	36375	GH	+	
-921435	36379	GH	+	
-921436	36379	other	-	
-921437	36379	SusD	-	
-921438	36379	Trans	-	
-927173	36406	other	-	
-927174	36406	GH	-	
-927175	36406	other	-	
-927176	36406	SusD	-	
-927177	36406	Trans	-	
-927287	36414	REG	-	
-927288	36414	PL	-	
-927289	36414	other	-	
-927290	36414	SusD	-	
-927291	36414	Trans	-	
-927292	36414	other	-	
-927293	36414	PL	-	
-927294	36414	PL	-	
-927295	36414	other	-	
-927296	36414	other	-	
-927297	36414	PL	-	
-927298	36414	PL	-	
-927299	36414	PL	-	
-927422	36415	Trans	+	
-927423	36415	SusD	+	
-927424	36415	other	+	
-927425	36415	GH	+	
-931064	36426	other	-	
-931065	36426	other	-	
-931066	36426	GH	-	
-931067	36426	GH	-	
-931068	36426	GH	-	
-931069	36426	GH	-	
-931070	36426	GH	-	
-931071	36426	GH	-	
-931072	36426	Trans	-	
-931073	36426	other	-	
-931074	36426	GH	-	
-931075	36426	other	-	
-931076	36426	GH	-	
-931077	36426	other	-	
-931078	36426	GH	-	
-931079	36426	other	+	
-931080	36426	other	+	
-931081	36426	SusD	-	
-931082	36426	Trans	-	
-931083	36426	GH	+	
-931084	36426	GH	+	
-931085	36426	GH	+	
-931086	36426	Sulf	+	
-931087	36426	Sulf	+	
-931088	36426	GH	-	
-931089	36426	Sulf	-	
-931090	36426	GH	-	
-931091	36426	GH	-	
-931092	36426	Pept	-	
-931093	36426	REG	-	
-931094	36426	GH	+	
-931095	36426	Trans	+	
-931096	36426	SusD	+	
-931965	36431	Trans	+	
-931966	36431	SusD	+	
-931967	36431	other	+	
-931968	36431	other	+	
-931969	36431	GH	+	
-932525	36433	GH	-	
-932526	36433	other	-	
-932527	36433	SusD	-	
-932528	36433	Trans	-	
-932529	36433	REG	-	
-932530	36433	REG	-	
-933721	36439	Trans	+	
-933722	36439	SusD	+	
-933723	36439	GH	-	
-933724	36439	Pept	-	
-933725	36439	GH	-	
-933726	36439	other	+	
-933727	36439	Trans	+	
-933728	36439	SusD	+	
-935231	36451	GH	-	
-935232	36451	other	-	
-935233	36451	SusD	-	
-935234	36451	Trans	-	
-935236	36452	Trans	+	
-935237	36452	other	+	
-935238	36452	GH	+	
-935239	36452	GH	+	
-935240	36452	GH	+	
-935241	36452	GH	+	
-935242	36452	other	+	
-935243	36452	other	-	
-935244	36452	other	+	
-935245	36452	other	+	
-935246	36452	Trans	+	
-935247	36452	SusD	+	
-936945	36458	GH	-	
-936946	36458	other	-	
-936947	36458	GH	-	
-936948	36458	GH	+	
-936949	36458	other	+	
-936950	36458	other	+	
-936951	36458	Trans	+	
-936952	36458	SusD	+	
-937675	36461	REG	-	
-937676	36461	other	-	
-937677	36461	GH	-	
-937678	36461	other	-	
-937679	36461	GH	-	
-937680	36461	GH	-	
-937681	36461	GH	-	
-937682	36461	other	-	
-937683	36461	GH	-	
-937684	36461	GH	-	
-937685	36461	SusD	-	
-937686	36461	Trans	-	
-938136	36463	Trans	+	
-938137	36463	SusD	+	
-938138	36463	other	+	
-938139	36463	GH	+	
-938456	36466	REG	+	
-938457	36466	Trans	+	
-938458	36466	SusD	+	
-938459	36466	other	+	
-938460	36466	GH	+	
-938461	36466	GH	+	
-938462	36466	GH	+	
-938463	36466	GH	+	
-938464	36466	other	+	
-938465	36466	GH	+	
-938466	36466	Trans	+	
-938467	36466	REG	+	
-938468	36466	Trans	+	
-938469	36466	SusD	+	
-938470	36466	other	+	
-938471	36466	other	-	
-938472	36466	GH	-	
-938473	36466	other	-	
-938474	36466	other	-	
-938475	36466	GH	-	
-939067	36470	Trans	+	
-939068	36470	SusD	+	
-939069	36470	other	+	
-939070	36470	PL	+	
-939071	36470	PL	-	
-939072	36470	other	-	
-939139	36471	REG	+	
-939140	36471	GH	-	
-939141	36471	Sulf	+	
-939142	36471	GH	-	
-939143	36471	other	-	
-939144	36471	GH	+	
-939145	36471	GH	+	
-939146	36471	other	+	
-939147	36471	GH	+	
-939148	36471	other	-	
-939149	36471	GH	-	
-939150	36471	GH	-	
-939151	36471	other	-	
-939152	36471	PL	-	
-939153	36471	other	-	
-939154	36471	other	-	
-939155	36471	other	-	
-939156	36471	SusD	-	
-939157	36471	Trans	-	
-939158	36471	Trans	+	
-939159	36471	other	+	
-939160	36471	GH	+	
-939161	36471	other	+	
-939162	36471	other	+	
-939163	36471	other	-	
-939164	36471	other	-	
-939165	36471	GH	-	
-939166	36471	Trans	-	
-939167	36471	other	+	
-939168	36471	GH	+	
-939169	36471	other	+	
-939170	36471	other	+	
-939171	36471	GH	+	
-939172	36471	other	-	
-939173	36471	SusD	-	
-939174	36471	Trans	-	
-939175	36471	GH	-	
-939176	36471	other	-	
-939177	36471	ROK	-	
-939178	36471	other	-	
-939179	36471	other	-	
-939180	36471	other	-	
-939181	36471	other	-	
-939521	36472	other	-	
-939522	36472	SusD	-	
-939523	36472	Trans	-	
-939524	36472	GH	+	
-939525	36472	other	+	
-939526	36472	other	+	
-939527	36472	GH	+	
-939528	36472	GH	+	
-939529	36472	GH	+	
-939545	36473	other	-	
-939546	36473	SusD	-	
-939547	36473	Trans	-	
-939548	36473	REG	-	
-939549	36473	other	+	
-939550	36473	other	+	
-939551	36473	GH	+	
-939624	36474	GH	-	
-939625	36474	GH	-	
-939626	36474	GH	+	
-939627	36474	CBM	-	
-939628	36474	CBM	-	
-939629	36474	GH	-	
-939630	36474	GH	-	
-939631	36474	GH	-	
-939632	36474	GH	-	
-939633	36474	GH	-	
-939634	36474	GH	-	
-939635	36474	GH	-	
-939636	36474	GH	-	
-939637	36474	SusD	-	
-939638	36474	Trans	-	
-939639	36474	REG	+	
-939640	36474	other	-	
-939641	36474	other	-	
-939642	36474	GH	-	
-939643	36474	other	-	
-939644	36474	SusD	-	
-939645	36474	Trans	-	
-939646	36474	REG	-	
-939647	36474	REG	-	
-939777	36475	REG	+	
-939778	36475	GH	-	
-939779	36475	GH	-	
-939780	36475	GH	-	
-939781	36475	PL	-	
-939782	36475	GH	+	
-939783	36475	Sulf	+	
-939784	36475	other	+	
-939785	36475	PL	-	
-939786	36475	Trans	+	
-939787	36475	SusD	+	
-939788	36475	other	+	
-939789	36475	CE	-	
-939790	36475	GH	-	
-939791	36475	CE	-	
-939792	36475	GH	+	
-939840	36476	PL	+	
-939841	36476	PL	+	
-939842	36476	other	+	
-939843	36476	PL	+	
-939844	36476	other	+	
-939845	36476	Trans	+	
-939846	36476	SusD	+	
-939847	36476	other	+	
-939848	36476	other	+	
-939849	36476	REG	+	
-939852	36477	Trans	+	
-939853	36477	SusD	+	
-939854	36477	other	+	
-939855	36477	PL	-	
-939856	36477	other	-	
-939857	36477	other	-	
-939858	36477	other	-	
-939950	36478	Trans	+	
-939951	36478	SusD	+	
-939952	36478	other	+	
-939953	36478	GH	+	
-939954	36478	other	+	
-939955	36478	GH	+	
-939956	36478	GH	+	
-939957	36478	GH	+	
-939958	36478	Trans	+	
-939959	36478	GH	+	
-940342	36493	GH	-	
-940343	36493	GH	-	
-940344	36493	Sulf	-	
-940345	36493	GH	-	
-940346	36493	Trans	-	
-940347	36493	SusD	-	
-940348	36493	Trans	-	
-940349	36493	Sulf	-	
-940350	36493	GH	-	
-940351	36493	other	-	
-940352	36493	Sulf	-	
-940353	36493	other	-	
-940354	36493	GH	-	
-940355	36493	GH	-	
-940356	36493	Sulf	-	
-940357	36493	Sulf	-	
-940358	36493	Trans	-	
-940359	36493	Sulf	-	
-940360	36493	Sulf	-	
-940361	36493	other	-	
-940362	36493	SusD	-	
-940363	36493	Trans	-	
-940364	36493	SusD	-	
-940365	36493	Trans	-	
-940366	36493	Sulf	-	
-940367	36493	GH	-	
-940368	36493	GH	-	
-940369	36493	GH	-	
-940370	36493	Sulf	-	
-940371	36493	GH	-	
-940372	36493	Sulf	-	
-940373	36493	Sulf	-	
-940374	36493	Sulf	-	
-940375	36493	CE	-	
-940376	36493	CE	-	
-940377	36493	GH	-	
-940378	36493	GH	-	
-940379	36493	Sulf	-	
-940380	36493	GH	-	
-940381	36493	REG	-	
-940768	36498	REG	-	
-940769	36498	other	-	
-940770	36498	GH	-	
-940771	36498	other	-	
-940772	36498	GH	-	
-940773	36498	GH	-	
-940774	36498	GH	-	
-940775	36498	GH	-	
-940776	36498	GH	-	
-940777	36498	other	-	
-940778	36498	GH	-	
-940779	36498	GH	-	
-940780	36498	GH	-	
-940781	36498	SusD	-	
-940782	36498	Trans	-	
-941164	36501	Trans	+	
-941165	36501	SusD	+	
-941166	36501	GH	+	
-941167	36501	other	+	
-941168	36501	GH	+	
-941169	36501	GH	+	
-941279	36502	CBM	-	
-941280	36502	GH	-	
-941281	36502	other	-	
-941282	36502	SusD	-	
-941283	36502	Trans	-	
-941284	36502	SusD	-	
-941285	36502	Trans	-	
-941286	36502	GH	-	
-941287	36502	Sulf	-	
-941288	36502	other	-	
-941289	36502	GH	-	
